identifier,actIdentifier,issued,customerName,orderIdentifier,orderDate,orderContractorLegalName,orderContractorIdentifier,addressCountry,addressRegion,addressLocality,streetAddress,locationDescription,latitude,longitude,itemSpecies,itemDiameter,itemQuantityPlan,itemQuantityFact,itemQuantityLeft,reportIdentifier,reportDate,status
3593-01,3593,2017-12-12,гр. Семухіна О.В.,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Кропивницького, 56",null,48.5126375,32.2822997,Акація,null,1,1,0,20,2018,Замовлення виконано підрядником
3593-02,3593,2017-12-12,гр. Семухіна О.В.,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Кропивницького, 56",null,48.5126375,32.2822997,Абрикос,null,1,1,0,20,2018,Замовлення виконано підрядником
3580-01,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 90",null,48.5059699,32.2783187,Акація,null,1,1,0,,,Замовлення виконано підрядником
3580-02,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 95",null,48.5062273,32.2781923,Клен,null,3,3,0,,,Замовлення виконано підрядником
3580-03,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 97",null,48.5062269,32.2785405,Акація,null,2,2,0,,,Замовлення виконано підрядником
3580-04,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 99",null,48.5061463,32.2788393,Клен,null,1,1,0,,,Замовлення виконано підрядником
3580-05,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 1А ",навпроти обласної лікарні,48.5101817,32.2218809,Тополя,null,5,5,0,,,Замовлення виконано підрядником
3580-06,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 1А ",навпроти транспортних воріт обласної лікарні,48.5101817,32.2218809,Тополя,null,2,2,0,,,Замовлення виконано підрядником
3580-07,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Волкова,біля автостоянки,48.513057,32.223316,Тополя,null,2,2,0,,,Замовлення виконано підрядником
3580-08,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 3",навпроти буд. 3,48.500134,32.219188,Тополя,null,1,1,0,,,Замовлення виконано підрядником
3580-09,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 5",навпроти буд. 5,48.49857,32.223513,Тополя,null,1,1,0,,,Замовлення виконано підрядником
3580-10,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 7",навпроти буд. 7,48.5029901,32.2219234,Тополя,null,1,1,0,,,Замовлення виконано підрядником
3580-11,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 7",навпроти буд. 7,48.5029901,32.2219234,Берест,null,1,1,0,,,Замовлення виконано підрядником
3580-12,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вулиця Волкова, 24",біля ЗОШ 19,48.5010863,32.2222336,Каштан,null,1,1,0,,,Замовлення виконано підрядником
3580-13,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Шевченка, 63/112",null,48.5075198,32.2807084,Клен,null,1,1,0,,,Замовлення виконано підрядником
3580-14,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Шевченка, 67",null,48.5074145,32.2822594,Акація,null,1,1,0,,,Замовлення виконано підрядником
3580-15,3580,2017-12-12,КП «Кіровоград-Благоустрій» КМР»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Шевченка, 71",null,48.5073403,32.2824512,Акація,null,2,2,0,,,Замовлення виконано підрядником
3571-01,3571,2017-11-27,гр. Мельник А.П.,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Руслана Слободянюка, 13",null,48.4867026,32.2442501,Верба плакуча,null,1,1,0,20,2018,Замовлення виконано підрядником
3571-02,3571,2017-11-27,гр. Мельник А.П.,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Руслана Слободянюка, 13",null,48.4867026,32.2442501,Клен,null,2,2,0,20,2018,Замовлення виконано підрядником
3625-01,3625,2018-01-18,КП «ЖЕО № 3» Міської ради міста Кропивницького,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Олексія Волохова, 9/1",null,48.50793300000001,32.262317,Горіх,null,1,1,0,20,2018,Замовлення виконано підрядником
3611-01,3611,2018-01-09,КП «Благоустрій» Міської ради міста Кропивницького»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Миколи Левитського, 1-а",від 1-а та 1/49,48.5332703,32.2752354,Акація,null,1,1,0,34,2018,Замовлення виконано підрядником
3613-01,3613,2018-01-09,гр. Сирота О.М.,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Петропавлівська,null,48.5047651,32.2804212,Акація,null,1,1,0,20,2018,Замовлення виконано підрядником
3659-01,3659,2018-04-02,КП «ЖЕО № 2» Міської ради міста Кропивницького,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Віктора Чміленка, 109-а",null,48.5053339,32.2768368,Клен,null,1,1,0,20,2018,Замовлення виконано підрядником
3661-01,3661,2018-04-02,КП «Благоустрій» МРМК»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"пров. Херсонський, 4",null,48.4938725,32.2810558,Липа,null,1,1,0,20,2018,Замовлення виконано підрядником
3598-01,3598,2017-12-21,гр. Денисова Л.А.,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Михайлівська, 30/37",null,48.5096091,32.2741469,Акація,null,3,3,0,32,2018,Замовлення виконано підрядником
3598-02,3598,2017-12-21,гр. Денисова Л.А.,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Михайлівська, 30/37",null,48.5096091,32.2741469,Каштан,null,1,1,0,32,2018,Замовлення виконано підрядником
3558-01,3558,2017-11-15,гр. Погинайко П.М.,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Олександрійська, 87-89",null,48.4989407,32.2809957,Тополя пірамідальна,null,1,1,0,,,Замовлення виконано підрядником
3639-01,3639,2018-02-13,гр. Наконечна Н.В.,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архангельська, 34",null,48.5092312,32.27606,Акація,null,1,1,0,29,2018,Замовлення виконано підрядником
3611-01,3611,2018-01-09,КП «Благоустрій» Міської ради міста Кропивницького»,933/03-01-06,2018-04-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Винниченка, уздовж буд. 32",null,48.5108632,32.255323,Тополя,null,1,1,0,34,2018,Замовлення виконано підрядником
3573-01,3573,2017-11-27,гр. Апостолова Л.В.,1405-А,2018-04-16,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Карабінерна, 43",null,48.5055901,32.2750666,Акація,null,1,1,0,32,2018,Замовлення виконано підрядником
3672-01,3672,2018-04-11,МЧС Міської ради,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Яновського, 54",null,48.4944784,32.2526103,Тополя,null,1,1,0,,,Замовлення виконано підрядником
3681-01,3681,2018-04-11,Управління освіти Міської ради,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Андріївська,вздовж вулиці,48.5062269,32.2451762,Тополя,null,1,1,0,32,2018,Замовлення виконано підрядником
3671-01,3671,2018-04-11,МЧС Міської ради,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Велика Перспективна, 11/11, корп. 7",null,48.5153257,32.2721254,Яблуня,null,1,1,0,34,2018,Замовлення виконано підрядником
3686-01,3686,2018-04-17,ОСББ «П'ятихатки 2-66»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 66",null,48.5079212,32.273753,Акація,null,1,1,0,34,2018,Надано замовлення підряднику
3686-02,3686,2018-04-17,ОСББ «П'ятихатки 2-66»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 66",null,48.5079212,32.273753,Яблуня,null,4,4,0,34,2018,Надано замовлення підряднику
3686-03,3686,2018-04-17,ОСББ «П'ятихатки 2-66»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 66",null,48.5079212,32.273753,Клен,null,1,1,0,34,2018,Надано замовлення підряднику
3686-04,3686,2018-04-17,ОСББ «П'ятихатки 2-66»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 66",null,48.5079212,32.273753,Шовковиця,null,1,1,0,34,2018,Надано замовлення підряднику
3678-01,3678,2018-04-11,гр. Григорвш А.С.,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Херсонська, 115/6",null,48.4870189,32.2893392,Акація,null,6,6,0,29,2018,Замовлення виконано підрядником
3665-01,3665,2018-04-11,КП «ЖЕО № 1» Міської ради міста Кропивницького,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 109",null,48.4804195,32.2717565,Тополя,null,3,3,0,29,2018,Замовлення виконано підрядником
3665-02,3665,2018-04-11,КП «ЖЕО № 1» Міської ради міста Кропивницького,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 109",null,48.4804195,32.2717565,Верба плакуча,null,1,1,0,29,2018,Замовлення виконано підрядником
3664-01,3664,2018-04-11,КП «ЖЕО № 1» Міської ради міста Кропивницького,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Генерала Родимцева, 96",null,48.4979313,32.3096592,Тополя,null,1,1,0,,,Замовлення виконано підрядником
3664-02,3664,2018-04-11,КП «ЖЕО № 1» Міської ради міста Кропивницького,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Комарова, 30",null,48.501842,32.243756,Горіх,null,1,1,0,,,Замовлення виконано підрядником
3664-03,3664,2018-04-11,КП «ЖЕО № 1» Міської ради міста Кропивницького,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Комарова, 13",null,48.502266,32.2462548,Береза,null,1,1,0,,,Замовлення виконано підрядником
3664-04,3664,2018-04-11,КП «ЖЕО № 1» Міської ради міста Кропивницького,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Героїв України, 8",null,48.494147,32.218491,Акація,null,1,1,0,,,Замовлення виконано підрядником
3664-05,3664,2018-04-11,КП «ЖЕО № 1» Міської ради міста Кропивницького,1017/03-01-06,2018-04-17,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Юрія Коваленка, 25/19, корп. 2",null,48.4974407,32.20279,Абрикос,null,1,1,0,,,Замовлення виконано підрядником
3688-01,3688,2018-04-17,деп. Розгачов Р.О.,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Вокзальна, 18, корп. 2",null,48.5183545,32.2539841,Горобина,null,1,1,0,32,2018,Замовлення виконано підрядником
3688-02,3688,2018-04-17,деп. Розгачов Р.О.,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Вокзальна, 28",null,48.5156543,32.2497824,Верба плакуча,null,1,1,0,32,2018,Замовлення виконано підрядником
3689-01,3689,2018-04-17,КП «Благоустрій» МРМК»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Вокзальна, 28",null,48.5156543,32.2497824,Тополя,null,1,1,0,27,2018,Замовлення виконано підрядником
3682-01,3682,2018-04-17,КП «Благоустрій» МРМК»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Героїв України, 14, корп. 1",null,48.493349,32.213888,Абрикос,null,1,1,0,,,Замовлення виконано підрядником
3687-01,3687,2018-04-17,гр. Владимирська А.М.,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Арсенія Тарковського, 26",null,48.5125014,32.2745112,Клен,null,1,1,0,29,2018,Замовлення виконано підрядником
3689-01,3689,2018-04-17,КП «Благоустрій» МРМК»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Добровольського, 11",null,48.5368154,32.2705441,Береза,null,1,1,0,27,2018,Замовлення виконано підрядником
3689-02,3689,2018-04-17,КП «Благоустрій» МРМК»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Добровольського, 18",null,48.5379389,32.2710719,Берест,null,1,1,0,27,2018,Замовлення виконано підрядником
3689-03,3689,2018-04-17,КП «Благоустрій» МРМК»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"сквер ""Слави""",null,48.500932,32.237884,Береза,null,1,1,0,27,2018,Замовлення виконано підрядником
3689-04,3689,2018-04-17,КП «Благоустрій» МРМК»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"сквер ""Слави""",null,48.500932,32.237884,Тополя,null,1,1,0,27,2018,Замовлення виконано підрядником
3689-05,3689,2018-04-17,КП «Благоустрій» МРМК»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Преображенська, 8",null,48.5070946,32.264486,Ялина,null,1,1,0,27,2018,Замовлення виконано підрядником
3689-06,3689,2018-04-17,КП «Благоустрій» МРМК»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Тараса Карпи, 60-62",null,48.5093875,32.2645273,Клен,null,1,1,0,27,2018,Замовлення виконано підрядником
3689-06,3689,2018-04-17,КП «Благоустрій» МРМК»,1050/03-01-06,2018-04-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Гоголя, 85",null,48.50887,32.267,Бузок,null,1,1,0,27,2018,Замовлення виконано підрядником
3635-01,3635,2018-02-13,Голова гаражного кооперативу «Віраж» Водотика А.М.,1275/03-01-06,2018-05-16,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олександрійське шоссе,біля гаражного кооперативу,48.531450,32.294090,Дуб,null,1,1,0,34,2018,Замовлення виконано підрядником
3691-01,3691,2018-04-25,КП «ЖЕО № 3» Міської ради міста Кропивницького,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Гоголя, 122-а",null,48.504412,32.274211,Шовковиця,null,1,1,0,32,2018,Замовлення виконано підрядником
3693-01,3693,2018-04-25,КП «ЖЕК № 9» Міської ради міста Кропивницького,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 10-а, буд. 56",null,48.50793300000001,32.262317,Черешня,null,1,1,0,40,2018,Замовлення виконано підрядником
3693-02,3693,2018-04-25,КП «ЖЕК № 9» Міської ради міста Кропивницького,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Лінія, 9-а, буд. 41",null,48.4867026,32.2442501,Горіх,null,1,1,0,40,2018,Замовлення виконано підрядником
3695-01,3695,2018-04-25,КП «Благоустрій» МРМК»,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Віктора Чміленка, 94",null,48.5083395,32.2690922,Клен,null,1,1,0,,,Замовлення виконано підрядником
3702-01,3702,2018-05-04,КП «ЖЕО № 3» Міської ради міста Кропивницького,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Академіка Тамма, 5",null,48.499175,32.2368396,Горіх,null,1,1,0,34,2018,Замовлення виконано підрядником
3702-02,3702,2018-05-04,КП «ЖЕО № 3» Міської ради міста Кропивницького,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Академіка Тамма, 5",null,48.499175,32.2368396,Береза,null,1,1,0,34,2018,Замовлення виконано підрядником
3703-01,3703,2018-05-04,ОСББ «Горизонт-85»,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Генерала Родимцева, 85",null,48.4972761,32.300314,Тополя,null,3,3,0,34,2018,Замовлення виконано підрядником
3707-01,3707,2018-05-04,ОЖБК,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Комарова, 3",null,48.503898,32.24597,Клен,null,1,1,0,34,2018,Замовлення виконано підрядником
3707-02,3707,2018-05-04,ОЖБК,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Комарова, 3",null,48.503898,32.24597,Акація,null,1,1,0,34,2018,Замовлення виконано підрядником
3710-01,3710,2018-05-11,гр. Краснюк А.С.,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Преображенська, 58",null,48.5029713,32.2737265,Тополя,null,1,1,0,48,2018,Замовлення виконано підрядником
3710-02,3710,2018-05-11,гр. Краснюк А.С.,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Преображенська, 58",null,48.5029713,32.2737265,Акація,null,1,1,0,48,2018,Замовлення виконано підрядником
3712-01,3712,2018-05-11,КП «Благоустрій» МРМК»,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Шевченка, 21/27",null,48.510976,32.270991,Каштан,null,1,,1,,,Надано замовлення підряднику
3712-02,3712,2018-05-11,КП «Благоустрій» МРМК»,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Арсенія Тарковського, 17",null,48.5134709,32.2755216,Акація,null,1,1,0,,,Замовлення виконано підрядником
3713-01,3713,2018-05-11,КП «Благоустрій» МРМК»,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Михайлівська, 54",null,48.506931,32.271375,Тополя,null,1,1,0,40,2018,Замовлення виконано підрядником
3713-02,3713,2018-05-11,КП «Благоустрій» МРМК»,1357/03-01-06,2018-05-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,пров. Азовський,"від вул. Мінської в бік бази відпочинку ""Горняк""",48.566793,32.240467,Тополя,null,4,4,0,40,2018,Замовлення виконано підрядником
3731-01,3731,2018-05-31,КП «ЖЕО № 3» Міської ради міста Кропивницького,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 14, корп. 2",null,48.5076588,32.2234171,Тополя,null,2,2,0,,,Замовлення виконано підрядником
3729-01,3729,2018-05-31,КП «ЖЕО № 3» Міської ради міста Кропивницького,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Соборна, 22-а",null,48.5023311,32.2475499,Верба плакуча,null,1,1,0,37,2018,Замовлення виконано підрядником
3726-01,3726,2018-05-31,Гаражний кооператив,1555/03-01-06,2018-06-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Автолюбителів, 4",null,48.4876638,32.2264051,Тополя,null,1,1,0,37,2018,Замовлення виконано підрядником
