identifier,actIdentifier,issued,customerName,orderIdentifier,orderDate,orderContractorLegalName,orderContractorIdentifier,addressCountry,addressRegion,addressLocality,streetAddress,locationDescription,latitude,longitude,itemSpecies,itemDiameter,itemQuantityPlan,itemQuantityFact,itemQuantityLeft,reportIdentifier,reportDate,status
3871-02,3871,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Богдана Хмельницького; 163,null,48.561032,32.220398,Тополя,70-80,1,1,0,16,2019-02,Замовлення виконано підрядником
3871-03,3871,2018-11-29,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Богдана Хмельницького; 163,null,48.561017,32.220342,Тополя,70-80,1,1,0,16,2019-02,Замовлення виконано підрядником
3867-01,3867,2018-11-29,гр. Мальцев В.В,4007/03-01-06,2018-12-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Генерала Нахімова; 51,null,48.506162,32.233709,Каштан,40-50,1,1,0,16,2019-02,Замовлення виконано підрядником
3887-01,3887,2019-01-29,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",258/03-01-06,2019-02-06,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Бєляєва; 13; корп. 1,null,null,null,Вишня,>20,1,1,0,16,2019-02,Замовлення виконано підрядником
3863-01,3863,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Лінія; 9 буд. 48,null,48.474264,32.275507,Тополя пірамідальна,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3863-02,3863,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Лінія; 9 буд. 48,null,48.474252,32.275581,Тополя пірамідальна,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3863-03,3863,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Лінія; 9 буд. 48,null,48.474297,32.275650,Тополя пірамідальна,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3891-01,3891,2019-02-14,Ларін А.С.-депутат МРМК VII скликання,366/03-01-06,2019-02-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Гоголя; 122,null,48.504166,32.274101,Клен,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3892-01,3891,2019-02-14,Ларін А.С.-депутат МРМК VII скликання,366/03-01-06,2019-02-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олексія Єгорова; 26,null,48.513074,32.274393,Груша,30-40,1,1,0,27,2019-03,Замовлення виконано підрядником
3893-01,3893,2019-02-14,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",366/03-01-06,2019-02-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. В'ячеслава Чорновола,біля будинку № 21,48.512371,32.266504,Акація,40-50,1,1,0,27,2019-03,Замовлення виконано підрядником
3895-01,3895,2019-02-14,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",366/03-01-06,2019-02-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,перехрестя вулиць В'ячеслава Чорновола та Євгена Маланюка,"біля пам'ятника ""Трудової слави""",null,null,Тополя срібляста,40-50,1,1,0,27,2019-03,Замовлення виконано підрядником
3860-01,3860,2018-11-15,гр. Бугай В.М.,598-Б,2019-02-22,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Генерала Шумілова; 10,null,48.496612,32.267019,Акація,>80,1,1,0,27,2019-03,Замовлення виконано підрядником
3881-01,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Холодноярська,null,null,null,Сосна,40-50,1,1,0,27,2019-03,Замовлення виконано підрядником
3881-01,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Юрія Краснокутського; 5,null,48.539601,32.261459,Клен,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3881-01,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"сквер ""Гай Десантників""",null,48.544100,32.254483,Верба плакуча,>80,1,1,0,27,2019-03,Замовлення виконано підрядником
3615-01,3615,2019-01-09,"ПП ""Босфор-Люкс""",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Вокзальна; 39-ф,null,48.509190,32.245026,Тополя,70-80,1,1,0,27,2019-03,Замовлення виконано підрядником
3628-01,3628,2019-01-18,гр. Фіцуліна В.Г.,435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Романа Майстерюка; 7,уздовж вулиці,48.497328,32.244776,Горіх,50-60,1,1,0,27,2019-03,Замовлення виконано підрядником
3657-01,3657,2018-03-22,"Кузьменко С.О.-голова ОСББ ""Гарант-28""",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Генерала Жадова; 28; корп. 2,біля під'їзду № 5,null,null,Шовковиця,20-30,1,1,0,27,2019-03,Замовлення виконано підрядником
3658-01,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Архітектора Паученка,уздовж дороги біля будинку № 80,48.506610,32.276837,Клен,40-50,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-01,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Архітектора Паученка,уздовж дороги біля будинку № 88,48.506121,32.277930,Акація,40-50,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-01,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Архітектора Паученка,уздовж дороги між будинками №104 та 106,48.505421,32.280921,Шовковиця,40-50,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-01,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Архітектора Паученка,уздовж дороги біля будинку № 115,48.505304,32.282210,Клен,20-30,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-01,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олександрійська; 29,null,48.505242,32.283016,Акація,50-60,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-01,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Єгорова; 45,null,48.511639,32.280306,Акація,30-40,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-01,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Карабінерна; 25,null,48.507880,32.277242,Клен,30-40,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-01,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олександра Кондакова,null,null,null,Абрикос,20-30,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-02,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олександра Кондакова,null,null,null,Тополя,30-40,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-03,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олександра Кондакова,null,null,null,Тополя,30-40,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3658-04,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олександра Кондакова,null,null,null,Береза,20-30,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3855-01,3855,2018-11-15,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,площа Дружби Народів; 6,null,null,null,Клен,40-50,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3874-01,3874,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка; 61,null,48.515969,32.245130,Клен,60-70,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3874-01,3874,2018-12-20,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Аерофлотська,напроти будинку № 6,null,null,Клен,40-50,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3870-01,3870,2018-11-29,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Академіка Тамма; 7,null,null,null,Шовковиця,50-60,1,1,0,33,2019-03-11,Замовлення виконано підрядником
3881-01,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Ціолковського; 1-б,null,null,null,Абрикос,40-50,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3658-01,3658,2019-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олексія Єгорова; 5,null,48.515286,32.269538,Акація,>80,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3896-01,3896,2019-02-28,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",600/03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул Арсенія Тарковського; 2,null,null,null,Клен,50-60,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3896-01,3896,2019-02-28,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",600/03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Михайлівська; 55,null,48.507498,32.272860,Тополя,40-50,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3897-01,3897,2019-02-28,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",600/03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Михайлівська; 1,null,null,null,Вишня,40-50,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3899-01,3899,2019-02-28,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",600/03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Академіка Корольова; 5,null,null,null,Липа,20-30,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3901-01,3901,2019-02-28,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",600/03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олексія Волохова; 9/1,null,null,null,Липа,40-50,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3755-01,3755,2018-07-03,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",600-03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Велика Пермська; 79,null,48.493377,32.270300,Тополя,>80,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3755-01,3755,2018-07-03,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",600-03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Велика Пермська,між будинками № 81 та № 83,48.492802,32.270397,Тополя,>80,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3755-02,3755,2018-07-03,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",600-03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Велика Пермська,між будинками № 81 та № 83,48.492835,32.270386,Акація,30-40,1,1,0,36,2019-03-19,Замовлення виконано підрядником
3696-01,3696,2018-04-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Київська,уздовж дороги біля будинку № 80,48.524181,32.239783,Клен,40-50,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3696-01,3696,2018-04-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Київська,уздовж дороги біля будинку № 82,48.524142,32.239624,Клен,50-60,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3696-02,3696,2018-04-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",2098/03-01-06,2018-07-30,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Київська,уздовж дороги біля будинку № 82,48.524142,32.239688,Клен,60-70,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3658-01,3658,2018-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Карабінерна; 30,null,null,null,Клен,20-30,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3862-01,3862,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Лінія; 10; буд. № 45,null,null,null,Тополя пірамідальна,50-60,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3862-02,3862,2018-11-29,"Сидоренко Ю.Г.-начальник КП ""ЖЕО №9"" МРМК",128/03-01-06,2019-01-23,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Лінія; 10; буд. № 45,null,null,null,Тополя пірамідальна,50-60,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3894-01,3894,2019-02-14,Бондарь С.О.-в.о. директора Кіровоградського медичного коледжа ім.Мухіна,600/03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,Студентський бульвар,null,null,null,Клен,40-50,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3894-02,3894,2019-02-14,Бондарь С.О.-в.о. директора Кіровоградського медичного коледжа ім.Мухіна,600/03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,Студентський бульвар,null,null,null,Клен,50-60,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3894-03,3894,2019-02-14,Бондарь С.О.-в.о. директора Кіровоградського медичного коледжа ім.Мухіна,600/03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,Студентський бульвар,null,null,null,Береза,>20,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3898-01,3898,2019-02-28,"Ковальова С.М.-начальник КП ""ЖЕО №1"" МРМК",600/03-01-06,2019-03-14,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Будівельників; 1-а,null,null,null,Сосна,30-40,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3658-01,3658,2018-03-22,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Покровська; 47,null,48.501246,32.274611,Акація,30-40,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3881-01,3881,2019-01-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",435/03-01-06,2019-02-25,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Добровольського; 24,null,null,null,Клен,20-30,1,1,0,47,2019-03-27,Замовлення виконано підрядником
3910-01,3910,2019-03-13,Цертій О.М.-депутат МРМК VII скликання,707/03-01-06,2019-03-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Садова; 28/13,null,null,null,Акація,50-60,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-01,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,просп. Перемоги; 22,за будинком,null,null,Клен,50-60,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-02,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,просп. Перемоги; 22,за будинком,null,null,Клен,60-70,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-03,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,просп. Перемоги; 22,за будинком,null,null,Шовковиця,40-50,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-04,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,просп. Перемоги; 22,за будинком,null,null,Яблуня,40-50,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-05,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,просп. Перемоги; 22,за будинком,null,null,Абрикос,30-40,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-06,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,просп. Перемоги; 22,за будинком,null,null,Акація,>20,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3903-01,3903,2019-03-13,"Добрянський І.А.-ректор приватного вищого навчального закладу ""Кіровоградський інститут регіонального управління та економіки""",707/03-01-06,2019-03-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Євгена Маланюка; 17,null,48.521278,32.286292,Акація,50-60,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3905-01,3905,2019-03-13,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",707/03-01-06,2019-03-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул Фісановича,між будинками № 4 та № 6,null,null,Тополя,>80,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3907-01,3907,2019-03-13,"Ковальова С.М.-начальник КП ""ЖЕО №1"" МРМК",707/03-01-06,2019-03-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,провул. Училищний; 8,напроти під'їзду № 2,48.519082,32.256408,Береза,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3908-01,3908,2019-03-13,"Ковальова С.М.-начальник КП ""ЖЕО №1"" МРМК",707/03-01-06,2019-03-27,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,вул. Олени Теліги; 5,null,48.539901,32.262925,Клен,40-50,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-01,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-02,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-03,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-04,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-05,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
