identifier,actIdentifier,issued,customerName,orderIdentifier,orderDate,orderContractorLegalName,orderContractorIdentifier,addressCountry,addressRegion,addressLocality,streetAddress,locationDescription,latitude,longitude,itemSpecies,itemDiameter,itemQuantityPlan,itemQuantityFact,itemQuantityLeft,reportIdentifier,reportDate,status
3945-01,3945,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 106",null,48.478923,32.272386,Тополя пірамідальна,60-70,1,1,0,76,2019-05-27,Замовлення виконано підрядником
3945-02,3945,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Віктора Чміленка, 89",null,48.507028,32.272767,Клен,30-40,1,1,0,76,2019-05-27,Замовлення виконано підрядником
3945-03,3945,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Віктора Чміленка, 89",null,48.507068,32.272720,Клен,60-70,1,1,0,76,2019-05-27,Замовлення виконано підрядником
3945-04,3945,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 21",null,48.489867,32.271264,Акація,40-50,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3945-05,3945,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 24",null,48.488751,32.269680,Акація,40-50,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3945-06,3945,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 26/33",null,48.488573,32.269613,Акація,40-50,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3945-07,3945,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 30",null,48.488112,32.269668,Акація,20-30,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3945-08,3945,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 32",null,48.487285,32.269604,Акація,30-40,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3945-09,3945,2019-04-23,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 46",null,48.485479,32.269346,Тополя,60-70,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3943-01,3943,2019-04-23,гр. Салтанов Д.Д.,1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Винниченка, 4",null,48.511311,32.253724,Клен кулевидний,20-30,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3942-01,3942,2019-04-23,"Запорожець Л.М.-начальник КП ""ЖЕО №4"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 9, корп. 1",null,null,null,Горіх,60-70,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3939-01,3939,2019-04-23,Гамальчук В.П.-депутат МРМК VII скликання,1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Глінки, 6",null,48.487408,32.237152,Клен,50-60,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3938-01,3938,2019-04-23,"Білий М.М.-голова гаражного кооперативу ""Автолюбитель №5""",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Автолюбителів, 8",null,48.491338,32.224142,Тополя,40-50,1,1,0,88,2019-06-03,Замовлення виконано підрядником
3937-01,3937,2019-04-10,"Запорожець Л.М.-начальник КП ""ЖЕО №4"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 9, корп. 1",за будинком,null,null,Береза,20-30,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3937-02,3937,2019-04-10,"Запорожець Л.М.-начальник КП ""ЖЕО №4"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 9, корп. 1",за будинком,null,null,Вишня,20-30,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3937-03,3937,2019-04-10,"Запорожець Л.М.-начальник КП ""ЖЕО №4"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Волкова, 9, корп. 1",за будинком,null,null,Абрикос,30-40,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3933-01,3933,2019-04-10,"Довгаль О.В.-начальник КП ""ЖЕО №3"" МРМК",1234/03-01-06,2019-05-20,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Яновського, 96",null,null,null,Яблуня,30-40,1,1,0,88,2019-06-03,Замовлення виконано підрядником
3931-01,3931,2019-04-10,гр. Громко С.П.,1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"пров. Поштовий, 5",null,48.494741,32.269484,Акація,70-80,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3930-01,3930,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Арсенія Тарковського, 11",null,48.512587,32.274919,Акація,30-40,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3930-02,3930,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул .Пашутіна, 49",null,48.508742,32.268740,Каштан,60-70,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3929-01,3929,2019-04-10,гр. Журавель Г.О.,1501-Г,2019-04-26,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Олени Журливої, 74",null,48.527457,32.263399,Акація,60-70,1,1,0,72,2019-05-10,Замовлення виконано підрядником
3928-01,3928,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,перехрестя вулиць Колодязної та Кропивницького,null,48.516076,32.283515,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3927-01,3927,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Валерія Гончаренка, 3",за будинком,48.506188,32.238339,Верба плакуча,40-50,1,1,0,92,2019-06-11,Замовлення виконано підрядником
3927-02,3927,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Валерія Гончаренка, 3",за будинком,48.506223,32.238304,Софора,30-40,1,1,0,92,2019-06-11,Замовлення виконано підрядником
3927-03,3927,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Олексія Волохова, 9/1",за будинком,null,null,Верба плакуча,60-70,1,1,0,92,2019-06-11,Замовлення виконано підрядником
3926-01,3926,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,просп. Університетський,"вздовж дороги до лікарні ""Добруджа""",null,null,Тополя,60-70,1,1,0,76,2019-05-27,Замовлення виконано підрядником
3925-01,3925,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,перехрестя вулиць Яновського та Куроп'ятникова,null,48.492363,32.257881,Тополя срібляста,50-60,1,1,0,76,2019-05-27,Замовлення виконано підрядником
3924-01,3924,2019-04-10,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",971/03-01-06,2019-04-18,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,перехрестя вулиць Ушакова та Яновського,null,48.494571,32.250851,Катальпа,40-50,1,1,0,76,2019-05-27,Замовлення виконано підрядником
3922-01,3922,2019-03-25,Гамальчук В.П.-депутат МРМК VII скликання,787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Павла Рябкова,7",null,48.507435,32.251355,Клен,<20,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-01,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-02,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,20-30,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-03,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-04,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,20-30,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-05,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-06,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,20-30,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-07,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-08,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,20-30,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-09,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-10,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,50-60,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-11,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-12,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,50-60,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-13,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Берест,20-30,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-14,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,50-60,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-15,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,30-40,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-16,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,50-60,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-17,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,30-40,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-18,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,50-60,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-19,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,30-40,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-20,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,60-70,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-21,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Клен,30-40,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-22,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,60-70,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-23,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Берест,30-40,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-24,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,60-70,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-25,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Берест,30-40,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-26,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Клен,60-70,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-27,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс ""Святої Єлизавети""",ділянка №1,null,null,Берест,50-60,1,1,0,65,2019-05-03,Замовлення виконано підрядником
3921-28,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Берест,60-70,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-29,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Берест,60-70,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3921-30,3921,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",787/03-01-06,2019-04-03,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"Історико-меморіальний комплекс фортеця ""Святої Єлизавети""",Ділянка №1,null,null,Берест,60-70,1,1,0,103,2019-07-23,Замовлення виконано підрядником
3920-01,3920,2019-03-23,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",901/03-01-06,2019-04-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Арсенія Тарковського, 16, корп. 4",null,48.513646,32.275693,Клен,40-50,1,1,0,76,2019-05-27,Замовлення виконано підрядником
3919-01,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Перемоги, 22",за будинком,null,null,Клен,50-60,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-02,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Перемоги, 22",за будинком,null,null,Клен,60-70,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-03,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Перемоги, 22",за будинком,null,null,Шовковиця,40-50,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-04,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Перемоги, 22",за будинком,null,null,Яблуня,40-50,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-05,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Перемоги, 22",за будинком,null,null,Абрикос,30-40,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-06,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801-03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"просп. Перемоги, 22",за будинком,null,null,Акація,>20,1,1,0,60,2019-04-22,Замовлення виконано підрядником
3919-01,3919,2019-03-25,"Луценко В.О.-начальник КП ""Благоустрій"" МРМК",801/03-01-06,2019-04-04,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Преображенська, 90",null,48.498794,32.283647,Тополя пухова,50-60,1,1,0,92,2019-06-11,Замовлення виконано підрядником
3916-01,3916,2019-03-25,"Марченко Л.М.-начальник ""ЖЕО №2"" МРМК",901/03-01-06,2019-04-12,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Арсенія Тарковського, 55/77",null,48.507606,32.269984,Акація,30-40,1,1,0,76,2019-05-27,Замовлення виконано підрядником
3914-01,3914,2019-03-25,гр. Пересіченко С.В.,1341/03-01-06,2019-05-29,"КОЛЕКТИВНЕ ПІДПРИЄМСТВО ""ЄЛІЗАВЕТА""",22218998,Україна,Кіровоградська область,Кропивницький,"вул. Тараса Карпи, 95",null,48.505990,32.273172,Яблуня,40-50,1,1,0,88,2019-06-03,Замовлення виконано підрядником
